"time","uid2","amount","sku"
"2023-01-19 19:09:34","10034","7.4","3"
"2023-01-19 19:37:27","10016","41.78","7"
"2023-01-19 19:38:28","10039","62.88","4"
"2023-01-19 19:43:06","10088","61.08","2"
"2023-01-19 19:50:45","10074","36.68","3"
"2023-01-19 19:58:22","10064","28.84","3"
"2023-01-19 19:59:16","10089","55.27","4"
"2023-01-19 19:59:51","10014","40.09","1"
"2023-01-19 20:04:41","10011","31.42","5"
"2023-01-19 20:08:13","10025","75.76","4"
"2023-01-19 20:09:17","10099","11.03","2"
"2023-01-19 20:10:22","10052","5.54","4"
"2023-01-19 20:10:55","10006","37.83","1"
"2023-01-19 20:14:12","10002","54.26","8"
"2023-01-19 20:40:56","10044","4.94","4"
"2023-01-19 20:44:53","10013","41.37","5"
"2023-01-19 20:47:06","10023","90.47","3"
"2023-01-19 20:50:15","10088","70.98","9"
"2023-01-19 21:06:18","10032","79.11","4"
"2023-01-19 21:10:40","10024","21.35","2"
"2023-01-19 21:12:53","10008","47.18","3"
"2023-01-19 21:28:40","10066","45.28","3"
"2023-01-19 21:33:26","10021","76.45","9"
"2023-01-19 21:36:16","10017","38.73","7"
"2023-01-19 21:42:27","10045","68.89","3"
"2023-01-19 21:43:26","10027","37.18","3"
"2023-01-19 21:49:14","10024","53.77","6"
"2023-01-19 21:50:40","10069","75.27","6"
"2023-01-19 21:53:13","10025","64.38","1"
"2023-01-19 21:56:35","10003","30.63","7"
"2023-01-20 08:15:12","10040","32.46","4"
"2023-01-20 08:20:09","10003","47.9","3"
"2023-01-20 08:29:06","10024","25.93","7"
"2023-01-20 08:31:28","10061","29.21","5"
"2023-01-20 08:32:15","10069","21.59","4"
"2023-01-20 08:34:55","10011","43.9","5"
"2023-01-20 08:37:32","10100","42.42","7"
"2023-01-20 08:38:19","10080","26.65","5"
"2023-01-20 08:38:43","10008","10.89","4"
"2023-01-20 08:38:48","10074","34.52","4"
"2023-01-20 08:40:15","10039","35","3"
"2023-01-20 08:45:09","10085","25.72","5"
"2023-01-20 08:52:30","10015","75.24","5"
"2023-01-20 08:52:34","10079","28.65","2"
"2023-01-20 09:01:39","10008","64.11","5"
"2023-01-20 09:02:16","10047","74.26","5"
"2023-01-20 09:09:37","10029","26.44","1"
"2023-01-20 09:13:45","10006","40.17","4"
"2023-01-20 09:27:01","10088","24.09","2"
"2023-01-20 09:30:57","10100","71.47","3"
"2023-01-20 09:36:01","10023","72.19","5"
"2023-01-20 09:38:39","10015","25.16","6"
"2023-01-20 09:41:47","10039","95.21","7"
"2023-01-20 09:57:13","10096","35.71","4"
"2023-01-20 10:13:05","10048","52.61","7"
"2023-01-20 10:13:07","10066","80.49","2"
"2023-01-20 10:14:18","10003","15.85","7"
"2023-01-20 10:25:42","10025","5.46","4"
"2023-01-20 10:28:13","10048","14.86","4"
"2023-01-20 10:31:07","10035","73.35","3"
"2023-01-20 10:32:55","10049","29.63","6"
"2023-01-20 10:33:25","10057","61.23","6"
"2023-01-20 10:37:29","10083","9.89","2"
"2023-01-20 10:39:26","10079","74.99","6"
"2023-01-20 10:41:17","10091","5.06","4"
"2023-01-20 10:42:58","10042","80.91","5"
"2023-01-20 10:44:06","10041","64.21","4"
"2023-01-20 10:47:14","10049","21.22","5"
"2023-01-20 10:49:10","10086","10.26","3"
"2023-01-20 11:01:11","10074","12.89","2"
"2023-01-20 11:06:01","10083","33.61","4"
"2023-01-20 11:24:53","10022","13.65","2"
"2023-01-20 11:31:05","10052","66.7","2"
"2023-01-20 11:45:56","10065","33.55","8"
"2023-01-20 12:07:47","10038","49.41","5"
"2023-01-20 12:08:54","10081","24.79","3"
"2023-01-20 12:09:14","10099","33.83","5"
"2023-01-20 12:09:45","10030","34.9","3"
"2023-01-20 12:17:56","10015","51.03","3"
"2023-01-20 12:19:54","10039","94.11","2"
"2023-01-20 12:27:26","10083","44.28","5"
"2023-01-20 12:33:24","10061","61.49","4"
"2023-01-20 12:41:29","10022","82.15","4"
"2023-01-20 12:46:39","10006","25.09","3"
"2023-01-20 12:47:30","10012","23.83","3"
"2023-01-20 12:58:21","10086","63.49","3"
"2023-01-20 13:22:57","10047","11.24","4"
"2023-01-20 13:32:32","10001","54.32","3"
"2023-01-20 13:33:54","10026","25.54","3"
"2023-01-20 13:38:12","10071","38.09","2"
"2023-01-20 13:41:38","10095","48.52","1"
"2023-01-20 13:50:01","10094","55.89","3"
"2023-01-20 13:51:13","10052","36.45","5"
"2023-01-20 13:54:52","10066","7.13","4"
"2023-01-20 14:12:58","10065","19.71","10"
"2023-01-20 14:13:32","10097","34.2","6"
"2023-01-20 14:16:45","10079","30.66","2"
"2023-01-20 14:20:19","10031","29.15","6"
"2023-01-20 14:47:53","10085","62.29","5"
"2023-01-20 14:48:22","10095","29.54","8"
"2023-01-20 14:56:30","10077","65.21","5"
"2023-01-20 15:01:47","10066","18.68","1"
"2023-01-20 15:06:34","10078","44.39","4"
"2023-01-20 15:09:56","10023","119.06","3"
"2023-01-20 15:10:51","10020","52.07","3"
"2023-01-20 15:18:58","10052","55.64","3"
"2023-01-20 15:19:34","10023","27.57","5"
"2023-01-20 15:19:44","10075","33.93","6"
"2023-01-20 15:26:47","10023","58.84","4"
"2023-01-20 15:35:15","10047","62.57","8"
"2023-01-20 15:35:50","10008","11.69","2"
"2023-01-20 15:39:31","10049","25.13","1"
"2023-01-20 15:48:35","10080","44.08","5"
"2023-01-20 15:52:45","10046","67.76","6"
"2023-01-20 16:10:26","10007","55.31","3"
"2023-01-20 16:12:23","10035","3.39","5"
"2023-01-20 16:13:06","10005","30.8","4"
"2023-01-20 16:21:54","10041","44.07","4"
"2023-01-20 16:24:13","10022","38.2","5"
"2023-01-20 16:26:59","10013","11.37","3"
"2023-01-20 16:37:55","10013","61.07","3"
"2023-01-20 16:45:57","10024","9.81","4"
"2023-01-20 16:46:09","10064","67.55","4"
"2023-01-20 16:46:40","10073","36.05","3"
"2023-01-20 16:50:06","10089","61.65","3"
"2023-01-20 16:54:06","10003","87.63","7"
"2023-01-20 16:57:19","10013","8.91","4"
"2023-01-20 17:02:59","10099","55.91","5"
"2023-01-20 17:04:01","10044","29.45","3"
"2023-01-20 17:04:15","10023","47.67","7"
"2023-01-20 17:07:45","10079","6.82","4"
"2023-01-20 17:29:16","10041","6.22","4"
"2023-01-20 17:30:22","10006","17.97","3"
"2023-01-20 17:39:32","10064","9.82","5"
"2023-01-20 17:44:56","10022","42.02","3"
"2023-01-20 17:50:22","10012","41.52","4"
"2023-01-20 17:56:08","10047","60.14","3"
"2023-01-20 17:59:55","10026","71.61","2"
"2023-01-20 18:01:31","10038","55.21","4"
"2023-01-20 18:02:14","10009","30.17","2"
"2023-01-20 18:10:49","10028","60.61","5"
"2023-01-20 18:14:15","10088","41.77","2"
"2023-01-20 18:18:47","10074","23.59","4"
"2023-01-20 18:19:58","10012","15.7","3"
"2023-01-20 18:36:21","10006","35.89","3"
"2023-01-20 18:38:40","10089","54.37","2"
"2023-01-20 18:41:32","10002","43.37","3"
"2023-01-20 18:53:57","10073","42.02","2"
"2023-01-20 18:57:06","10002","49.33","1"
"2023-01-20 18:58:15","10080","40.34","2"
"2023-01-20 19:03:51","10080","29.7","4"
"2023-01-20 19:08:02","10081","20.81","3"
"2023-01-20 19:14:56","10094","114.68","5"
"2023-01-20 19:17:05","10097","51.21","2"
"2023-01-20 19:30:36","10048","33","5"
"2023-01-20 19:49:51","10024","43.29","3"
"2023-01-20 19:53:46","10096","32.86","5"
"2023-01-20 19:57:30","10049","16.52","6"
"2023-01-20 20:04:37","10068","44.84","5"
"2023-01-20 20:04:57","10015","32.56","3"
"2023-01-20 20:06:05","10029","51.88","4"
"2023-01-20 20:13:38","10013","44.95","4"
"2023-01-20 20:14:20","10023","62.62","2"
"2023-01-20 20:39:01","10040","27.65","5"
"2023-01-20 20:40:38","10040","54.94","2"
"2023-01-20 21:14:35","10024","36.09","1"
"2023-01-20 21:16:22","10003","46.19","3"
"2023-01-20 21:22:34","10081","22.66","4"
"2023-01-20 21:23:28","10063","75.77","4"
"2023-01-20 21:28:30","10098","12.41","2"
"2023-01-20 21:48:05","10011","62.99","7"
"2023-01-20 21:49:58","10060","75.59","2"
"2023-01-21 08:04:44","10063","40.4","2"
"2023-01-21 08:10:58","10031","36.51","5"
"2023-01-21 08:11:02","10097","20.24","2"
"2023-01-21 08:13:42","10050","65.19","4"
"2023-01-21 08:15:04","10036","70.34","7"
"2023-01-21 08:15:33","10002","71.5","4"
"2023-01-21 08:16:31","10079","102.37","3"
"2023-01-21 08:18:53","10085","26.73","6"
"2023-01-21 08:22:42","10095","39.17","7"
"2023-01-21 08:27:16","10094","77.9","5"
"2023-01-21 08:32:16","10036","50.31","1"
"2023-01-21 08:33:09","10019","23.75","2"
"2023-01-21 08:36:41","10063","131.99","2"
"2023-01-21 08:37:49","10063","24.28","6"
"2023-01-21 08:40:08","10063","107.7","5"
"2023-01-21 08:42:01","10023","72.6","1"
"2023-01-21 08:48:13","10046","25.96","3"
"2023-01-21 08:48:55","10038","65.8","3"
"2023-01-21 08:50:58","10007","75.42","6"
"2023-01-21 08:51:29","10045","37.79","7"
"2023-01-21 08:55:19","10027","42.47","8"
"2023-01-21 08:58:56","10082","54.4","2"
"2023-01-21 09:14:21","10013","20.97","3"
"2023-01-21 09:16:13","10024","30.7","5"
"2023-01-21 09:17:53","10067","19.58","4"
"2023-01-21 09:19:28","10024","71.32","2"
"2023-01-21 09:31:48","10082","31.8","5"
"2023-01-21 09:31:52","10098","30.2","2"
"2023-01-21 09:45:16","10025","24.94","7"
"2023-01-21 09:51:07","10011","3.97","6"
"2023-01-21 09:57:09","10073","47.54","1"
"2023-01-21 09:57:49","10017","41.2","8"
"2023-01-21 10:02:27","10075","65.95","7"
"2023-01-21 10:07:20","10005","29.33","3"
"2023-01-21 10:22:18","10065","72.43","3"
"2023-01-21 10:39:30","10098","37.6","5"
"2023-01-21 10:42:40","10063","29.18","2"
"2023-01-21 10:52:19","10005","7.54","1"
"2023-01-21 10:54:16","10015","48.7","2"
"2023-01-21 10:54:26","10099","59.09","3"
"2023-01-21 11:16:42","10044","22.17","6"
"2023-01-21 11:18:27","10089","33.53","6"
"2023-01-21 11:22:38","10007","44.33","4"
"2023-01-21 11:25:13","10002","53.94","4"
"2023-01-21 11:28:48","10070","25.8","6"
"2023-01-21 11:32:52","10089","48.21","1"
"2023-01-21 11:36:32","10049","65.93","6"
"2023-01-21 11:36:41","10023","90.56","3"
"2023-01-21 11:40:55","10013","45.76","4"
"2023-01-21 11:54:45","10075","69.15","5"
"2023-01-21 11:55:48","10086","42.43","3"
"2023-01-21 11:57:59","10080","63.54","2"
"2023-01-21 12:05:43","10022","47.89","8"
"2023-01-21 12:07:07","10014","73.25","3"
"2023-01-21 12:14:45","10027","15.15","3"
"2023-01-21 12:16:15","10016","43.86","1"
"2023-01-21 12:27:08","10098","33.31","4"
"2023-01-21 12:27:29","10063","42.73","4"
"2023-01-21 12:29:27","10081","46.25","3"
"2023-01-21 12:30:25","10011","23.27","5"
"2023-01-21 12:33:33","10047","46.85","3"
"2023-01-21 12:38:29","10086","14.71","6"
"2023-01-21 12:46:38","10009","33.37","3"
"2023-01-21 12:49:05","10037","48.29","2"
"2023-01-21 12:55:46","10073","58.85","6"
"2023-01-21 12:55:59","10049","52.93","7"
"2023-01-21 13:02:06","10017","88.99","4"
"2023-01-21 13:04:11","10003","19.99","3"
"2023-01-21 13:08:06","10020","39.53","7"
"2023-01-21 13:09:23","10035","30.64","4"
"2023-01-21 13:12:22","10013","46.98","3"
"2023-01-21 13:12:42","10028","46.4","2"
"2023-01-21 13:15:37","10041","43.13","3"
"2023-01-21 13:21:30","10059","73.77","2"
"2023-01-21 13:24:02","10026","70.01","6"
"2023-01-21 13:25:53","10079","51.29","2"
"2023-01-21 13:26:19","10075","54.23","5"
"2023-01-21 13:31:37","10058","43.15","4"
"2023-01-21 13:31:56","10047","19.12","4"
"2023-01-21 13:38:54","10011","73.78","6"
"2023-01-21 13:42:41","10097","80.85","6"
"2023-01-21 13:46:07","10019","96.21","8"
"2023-01-21 13:47:48","10088","90.03","3"
"2023-01-21 13:48:13","10079","16.11","3"
"2023-01-21 13:54:22","10081","35.24","8"
"2023-01-21 13:55:05","10049","61.36","5"
"2023-01-21 13:55:13","10082","48.01","2"
"2023-01-21 14:01:34","10078","54.15","3"
"2023-01-21 14:08:07","10091","102.67","4"
"2023-01-21 14:09:54","10089","32.04","4"
"2023-01-21 14:12:32","10012","38.03","1"
"2023-01-21 14:20:07","10040","25.45","7"
"2023-01-21 14:44:25","10059","25.88","4"
"2023-01-21 14:44:27","10059","14.04","2"
"2023-01-21 14:51:14","10063","69.36","4"
"2023-01-21 15:06:58","10077","25.39","3"
"2023-01-21 15:12:54","10097","26.03","3"
"2023-01-21 15:14:27","10025","116.16","1"
"2023-01-21 15:18:13","10053","56.25","6"
"2023-01-21 15:18:35","10089","38.45","6"
"2023-01-21 15:20:33","10096","84.31","6"
"2023-01-21 15:35:30","10067","31.05","2"
"2023-01-21 15:50:32","10049","74.11","3"
"2023-01-21 15:53:55","10046","55.68","6"
"2023-01-21 15:57:44","10051","56.98","8"
"2023-01-21 16:06:53","10016","93.49","4"
"2023-01-21 16:16:23","10067","64.62","4"
"2023-01-21 16:19:42","10071","45.25","4"
"2023-01-21 16:20:09","10051","26.36","2"
"2023-01-21 16:22:07","10086","15.58","2"
"2023-01-21 16:22:22","10082","88.87","4"
"2023-01-21 16:27:24","10069","26.54","4"
"2023-01-21 16:30:43","10029","47.87","5"
"2023-01-21 16:31:39","10049","48.23","6"
"2023-01-21 16:33:02","10071","20.92","5"
"2023-01-21 16:33:51","10047","52.83","2"
"2023-01-21 16:34:07","10012","33.03","6"
"2023-01-21 16:43:28","10050","41.77","4"
"2023-01-21 16:44:38","10081","75.95","2"
"2023-01-21 16:46:18","10056","82.92","3"
"2023-01-21 16:48:18","10009","45","5"
"2023-01-21 16:49:01","10066","5.18","1"
"2023-01-21 16:52:43","10042","11.2","2"
"2023-01-21 17:04:29","10081","10.15","5"
"2023-01-21 17:06:17","10069","14.37","7"
"2023-01-21 17:15:32","10089","47.23","4"
"2023-01-21 17:17:38","10027","25.52","5"
"2023-01-21 17:20:44","10026","68.91","5"
"2023-01-21 17:25:01","10100","56.65","2"
"2023-01-21 17:26:59","10071","47.09","5"
"2023-01-21 17:35:13","10011","45.05","4"
"2023-01-21 17:45:49","10082","45.8","9"
"2023-01-21 18:11:31","10011","32.07","5"
"2023-01-21 18:13:45","10039","58.64","7"
"2023-01-21 18:23:55","10019","53.76","6"
"2023-01-21 18:29:40","10071","3.93","2"
"2023-01-21 18:59:21","10031","15.45","6"
"2023-01-21 19:17:52","10081","70.41","2"
"2023-01-21 19:25:49","10023","9.57","2"
"2023-01-21 19:27:51","10063","20.49","3"
"2023-01-21 19:28:38","10039","48.83","4"
"2023-01-21 19:29:28","10006","30.63","5"
"2023-01-21 19:29:46","10041","37.62","6"
"2023-01-21 19:42:39","10097","42.64","4"
"2023-01-21 19:45:01","10032","38.01","3"
"2023-01-21 19:49:11","10046","48.08","7"
"2023-01-21 19:50:41","10096","44.83","3"
"2023-01-21 19:51:46","10095","58.19","6"
"2023-01-21 19:52:20","10008","56.34","2"
"2023-01-21 19:57:21","10022","48.76","5"
"2023-01-21 19:59:33","10083","87.43","4"
"2023-01-21 20:08:15","10002","86.4","3"
"2023-01-21 20:08:28","10085","46.6","3"
"2023-01-21 20:19:39","10040","83.39","6"
"2023-01-21 20:28:51","10075","71.66","4"
"2023-01-21 20:29:58","10017","14.2","2"
"2023-01-21 20:30:33","10006","7.6","3"
"2023-01-21 20:36:38","10070","24.07","7"
"2023-01-21 20:39:37","10050","40.64","4"
"2023-01-21 20:41:06","10009","50.78","5"
"2023-01-21 20:41:12","10046","29.88","4"
"2023-01-21 20:47:58","10034","47.65","2"
"2023-01-21 20:48:48","10039","44.99","5"
"2023-01-21 20:52:05","10097","102.81","3"
"2023-01-21 21:03:36","10047","39.76","3"
"2023-01-21 21:08:44","10020","42.88","3"
"2023-01-21 21:13:10","10066","17.27","5"
"2023-01-21 21:19:37","10067","32.94","6"
"2023-01-21 21:22:13","10060","19.11","6"
"2023-01-21 21:25:56","10071","27.42","4"
"2023-01-21 21:36:40","10012","18.63","4"
"2023-01-21 21:37:36","10048","32.19","5"
"2023-01-21 21:42:28","10050","42.36","5"
"2023-01-21 21:50:26","10065","62.54","4"
"2023-01-22 08:03:29","10030","29.15","4"
"2023-01-22 08:05:34","10023","11.36","5"
"2023-01-22 08:10:01","10019","22.36","6"
"2023-01-22 08:11:33","10053","31.26","3"
"2023-01-22 08:19:43","10086","75.38","3"
"2023-01-22 08:20:17","10007","89.79","6"
"2023-01-22 08:28:06","10087","45.33","7"
"2023-01-22 08:47:13","10015","50.07","4"
"2023-01-22 08:53:54","10085","65.18","6"
"2023-01-22 09:02:24","10069","23.69","4"
"2023-01-22 09:04:45","10042","85.34","3"
"2023-01-22 09:10:17","10059","40.02","4"
"2023-01-22 09:12:52","10052","6.94","2"
"2023-01-22 09:17:37","10095","10.49","5"
"2023-01-22 09:18:47","10071","33.3","6"
"2023-01-22 09:19:06","10001","3.67","4"
"2023-01-22 09:19:08","10025","35.55","5"
"2023-01-22 09:19:12","10027","42.97","1"
"2023-01-22 09:23:14","10013","59.58","2"
"2023-01-22 09:23:42","10027","30.13","5"
"2023-01-22 09:34:55","10099","28.27","4"
"2023-01-22 09:35:06","10068","28.82","5"
"2023-01-22 09:35:07","10001","15.68","4"
"2023-01-22 09:36:29","10006","45.16","3"
"2023-01-22 09:44:31","10026","76.78","4"
"2023-01-22 09:52:49","10094","101.63","2"
"2023-01-22 10:11:51","10047","19.83","4"
"2023-01-22 10:38:55","10039","43.15","5"
"2023-01-22 10:42:06","10045","14.26","5"
"2023-01-22 10:46:51","10044","42.69","7"
"2023-01-22 10:52:35","10066","24.19","3"
"2023-01-22 10:53:42","10056","13.56","2"
"2023-01-22 11:15:36","10009","57.16","3"
"2023-01-22 11:17:15","10066","6.97","3"
"2023-01-22 11:23:50","10034","47.02","6"
"2023-01-22 11:31:20","10029","28.04","3"
"2023-01-22 11:35:27","10030","47.96","3"
"2023-01-22 11:42:26","10064","49.25","5"
"2023-01-22 11:56:08","10014","38.29","7"
"2023-01-22 12:05:01","10049","41.66","6"
"2023-01-22 12:08:39","10046","57.55","4"
"2023-01-22 12:13:47","10007","44.15","3"
"2023-01-22 12:28:01","10081","66.84","6"
"2023-01-22 12:33:33","10044","48.89","4"
"2023-01-22 12:35:21","10089","35.1","2"
"2023-01-22 12:40:16","10040","55.91","2"
"2023-01-22 12:41:11","10073","74.56","4"
"2023-01-22 12:53:38","10016","3.6","4"
"2023-01-22 12:56:39","10017","61.73","3"
"2023-01-22 13:03:15","10030","27.95","5"
"2023-01-22 13:05:11","10039","13.33","5"
"2023-01-22 13:06:48","10019","67.78","2"
"2023-01-22 13:12:12","10058","67.34","4"
"2023-01-22 13:16:33","10082","4.13","3"
"2023-01-22 13:17:26","10011","53.32","7"
"2023-01-22 13:24:04","10040","30.78","3"
"2023-01-22 13:30:22","10059","49.5","4"
"2023-01-22 13:41:27","10026","74.7","4"
"2023-01-22 13:41:46","10044","61.86","1"
"2023-01-22 13:51:44","10049","77.83","2"
"2023-01-22 13:54:09","10066","15.59","2"
"2023-01-22 13:55:21","10015","33.59","4"
"2023-01-22 13:55:40","10044","44.11","6"
"2023-01-22 13:56:56","10027","97.83","5"
"2023-01-22 14:07:11","10049","58.02","3"
"2023-01-22 14:10:38","10075","46.68","5"
"2023-01-22 14:25:13","10041","65.09","5"
"2023-01-22 14:32:46","10015","43.72","3"
"2023-01-22 14:33:35","10058","36.82","2"
"2023-01-22 14:36:39","10017","50.73","5"
"2023-01-22 14:40:49","10086","48.68","3"
"2023-01-22 14:42:14","10056","46.89","6"
"2023-01-22 14:47:09","10003","8.62","6"
"2023-01-22 14:55:41","10065","68.59","6"
"2023-01-22 14:58:48","10045","17.18","6"
"2023-01-22 15:01:53","10037","30.78","5"
"2023-01-22 15:05:30","10058","44.45","2"
"2023-01-22 15:07:18","10005","67.57","5"
"2023-01-22 15:08:13","10008","2.3","5"
"2023-01-22 15:16:42","10051","65.3","2"
"2023-01-22 15:17:38","10066","45.29","6"
"2023-01-22 15:20:37","10023","22.4","6"
"2023-01-22 15:25:33","10087","22.76","9"
"2023-01-22 15:33:58","10051","22.7","6"
"2023-01-22 15:34:06","10023","87.87","5"
"2023-01-22 15:51:53","10031","92.68","6"
"2023-01-22 15:53:10","10085","55.99","4"
"2023-01-22 16:05:27","10069","30.96","2"
"2023-01-22 16:06:35","10088","16.6","2"
"2023-01-22 16:13:03","10023","65.63","4"
"2023-01-22 16:24:35","10061","44.57","8"
"2023-01-22 16:26:53","10052","45.62","6"
"2023-01-22 16:27:39","10012","55.54","3"
"2023-01-22 16:31:31","10097","40.49","4"
"2023-01-22 16:33:40","10022","71.27","7"
"2023-01-22 16:38:21","10034","46.89","2"
"2023-01-22 16:54:51","10014","42","3"
"2023-01-22 16:58:25","10034","56.54","5"
"2023-01-22 16:58:44","10006","42.34","3"
"2023-01-22 17:14:26","10089","82.73","3"
"2023-01-22 17:22:57","10005","15.32","2"
"2023-01-22 17:32:25","10066","54.08","7"
"2023-01-22 17:42:35","10038","60.07","3"
"2023-01-22 17:49:15","10011","33.57","4"
"2023-01-22 17:49:37","10099","64.07","3"
"2023-01-22 18:02:16","10040","26.51","7"
"2023-01-22 18:03:45","10063","40.73","4"
"2023-01-22 18:05:08","10094","67.17","1"
"2023-01-22 18:16:17","10052","31.9","6"
"2023-01-22 18:22:11","10024","61.07","6"
"2023-01-22 18:39:59","10070","14.62","3"
"2023-01-22 18:41:26","10094","61.48","2"
"2023-01-22 18:44:35","10088","25.31","5"
"2023-01-22 18:52:05","10070","37.93","4"
"2023-01-22 18:53:09","10064","66.23","3"
"2023-01-22 19:07:47","10066","34.99","3"
"2023-01-22 19:08:10","10089","46.06","3"
"2023-01-22 19:19:52","10020","67.77","4"
"2023-01-22 19:25:35","10070","47.6","2"
"2023-01-22 19:29:31","10086","7.69","3"
"2023-01-22 19:30:22","10035","71.35","7"
"2023-01-22 19:31:36","10099","46.87","3"
"2023-01-22 19:56:14","10040","48.34","3"
